"Scenario","Replicate","Generations","Length_of_benchmarking_reference","Distance_from_HXB2","Average_pairwise_diversity_of_quasispecies","Assembly","contigs_..._0_bp.","contigs_..._1000_bp.","contigs_..._5000_bp.","contigs_..._10000_bp.","contigs_..._25000_bp.","contigs_..._50000_bp.","Total_length_..._0_bp.","Total_length_..._1000_bp.","Total_length_..._5000_bp.","Total_length_..._10000_bp.","Total_length_..._25000_bp.","Total_length_..._50000_bp.","contigs","Largest_contig","Total_length","Reference_length","GC_...","Reference_GC_...","N50","NG50","L50","LG50","total_reads","left","right","Mapped_...","Reference_mapped_...","Properly_paired_...","Reference_properly_paired_...","Avg_coverage_depth","Reference_avg_coverage_depth","Coverage_.._1x_...","Reference_coverage_.._1x_...","misassemblies","misassembled_contigs","Misassembled_contigs_length","local_misassemblies","scaffold_gap_ext_mis","scaffold_gap_loc_mis","unaligned_mis_contigs","unaligned_contigs","Unaligned_length","Genome_fraction_...","Duplication_ratio","N.s_per_100_kbp","mismatches_per_100_kbp","indels_per_100_kbp","Largest_alignment","Total_aligned_length","NA50","NGA50","LA50","LGA50","ID","total_reads.1","left.1","right.1","mapped","Mapped_....1","properly_paired","Properly_paired_....1","singletons","Singletons_...","misjoint_mates","Misjoint_mates_...","Avg_coverage_depth.1","Coverage_.._1x_....1","Coverage_.._5x_...","Coverage_.._10x_...","reference_mapped","Reference_mapped_....1","reference_properly_paired","Reference_properly_paired_....1","reference_singletons","Reference_singletons_...","reference_misjoint_mates","Reference_misjoint_mates_...","Reference_avg_coverage_depth.1","Reference_coverage_.._1x_....1","Reference_coverage_.._5x_...","Reference_coverage_.._10x_...","Assembly.1","misassemblies.1","contig_misassemblies","c_relocations","c_translocations","c_inversions","scaffold_misassemblies","s_relocations","s_translocations","s_inversions","misassembled_contigs.1","Misassembled_contigs_length.1","local_misassemblies.1","scaffold_gap_ext_mis.1","scaffold_gap_loc_mis.1","unaligned_mis_contigs.1","mismatches","indels","indels_..._5_bp.","indels_.._5_bp.","Indels_length","fully_unaligned_contigs","Fully_unaligned_length","partially_unaligned_contigs","Partially_unaligned_length","N.s","pos_correct","poserr_major","poserr_ltr","poserr_unmapped","poserr_extramapped","Accuracy","Precision","Sensitivity","Specificity","F1score","User_time","System_time","Elapsed_time","MRSS","File_outputs","CPU_percentage"
"V2.328","SIM_C_lowcov_nocont","replicate8",598,8622,1066,204.3349,"vpipe_genome",1,1,1,0,0,0,8607,8607,8607,0,0,0,1,8607,8607,8622,"40.86",40.42,8607,8607,1,1,23747,14800,14800,112.62,121.25,102.2,119.22,460,506,98.92,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.813","1.001",0,"1269.84","529.1","8505","8505","8505","8505","1","1","SIM_C_lowcov_nocont_replicate8_vpipe_genome",23747,14800,14800,26745,112.62,24270,102.2,2475,10.42,0,0,460,98.92,98.47,98.45,29112,121.25,28624,119.22,488,2.03,0,0,506,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","45","40","5","153",0,0,"0","0",0,26745,0,0,2855,0,0.989277,0.979962,0.934486,0.997227,0.956684,1318.43,204.91," 9;37.70",1181528,13966968," 263%"
"V229","SIM_C_lowcov_nocont","replicate9",612,8625,1096,186.2772,"shiver_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8625,"40.42",40.42,8595,8595,1,1,23966,14800,14800,121.56,121.54,119.61,119.6,507,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"0","81.44","8595","8595","8595","8595","1","1","SIM_C_lowcov_nocont_replicate9_shiver_genome",23966,14800,14800,29133,121.56,28666,119.61,467,1.95,0,0,507,100,100,100,29133,121.54,28666,119.6,467,1.95,0,0,506,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","3","30",0,0,"0","0",0,29133,0,0,467,0,0.998156,0.984541,1,0.997911,0.99221,869.43,17.82," 14;44.16",1341052,1456144," 100%"
"V2.129","SIM_C_lowcov_nocont","replicate9",612,8625,1096,186.2772,"smaltalign_genome",1,1,1,0,0,0,8613,8613,8613,0,0,0,1,8613,8613,8625,"40.53",40.42,8613,8613,1,1,23794,14800,14800,118.11,121.54,111.83,119.6,485,506,98.44,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.86","1.002",0,"337.17","174.4","8601","8601","8601","8601","1","1","SIM_C_lowcov_nocont_replicate9_smaltalign_genome",23794,14800,14800,28104,118.11,26608,111.83,1496,6.29,0,0,485,98.44,98.42,98.42,29133,121.54,28666,119.6,467,1.95,0,0,506,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","15","8","7","96",0,0,"0","0",0,28104,0,0,1496,0,0.993087,0.98288,0.957802,0.997781,0.970179,96.94,3.16," 0;50.04",1420948,203656," 200%"
"V2.229","SIM_C_lowcov_nocont","replicate9",612,8625,1096,186.2772,"viralngs_genome",1,1,1,0,0,0,8595,8595,8595,0,0,0,1,8595,8595,8625,"40.44",40.42,8595,8595,1,1,23966,14800,14800,121.56,121.54,119.61,119.6,507,506,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"104.71","81.44","8595","8595","8595","8595","1","1","SIM_C_lowcov_nocont_replicate9_viralngs_genome",23966,14800,14800,29133,121.56,28666,119.61,467,1.95,0,0,507,100,100,100,29133,121.54,28666,119.6,467,1.95,0,0,506,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","7","4","3","30",0,0,"0","0",0,29133,0,0,467,0,0.998041,0.984526,0.999019,0.997911,0.991719,85.91,5.5," 0;38.87",732856,233080," 235%"
"V2.329","SIM_C_lowcov_nocont","replicate9",612,8625,1096,186.2772,"vpipe_genome",1,1,1,0,0,0,8607,8607,8607,0,0,0,1,8607,8607,8625,"40.9",40.42,8607,8607,1,1,23670,14800,14800,111.22,121.54,99.06,119.6,453,506,98.09,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.918","1.001",0,"1750.06","552.03","8514","8514","8514","8514","1","1","SIM_C_lowcov_nocont_replicate9_vpipe_genome",23670,14800,14800,26326,111.22,23448,99.06,2878,12.16,0,0,453,98.09,98.06,98.01,29133,121.54,28666,119.6,467,1.95,0,0,506,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","47","39","8","168",0,0,"0","0",0,26326,0,0,3274,0,0.982026,0.959531,0.8842,0.995039,0.920327,1336.05,200," 9;40.39",1181592,13965872," 264%"
"V230","SIM_CRF01_AE_lowcov_nocont","replicate1",1290,8635,1327,219.1911,"shiver_genome",1,1,1,0,0,0,8608,8608,8608,0,0,0,1,8608,8608,8635,"40.18",40.2,8608,8608,1,1,23517,14500,14500,122.59,122.55,121.87,121.83,501,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"11.62","81.32","8608","8608","8608","8608","1","1","SIM_CRF01_AE_lowcov_nocont_replicate1_shiver_genome",23517,14500,14500,28830,122.59,28660,121.87,170,0.72,0,0,501,100,100,100,28830,122.55,28660,121.83,170,0.72,0,0,500,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","5","2","27",0,0,"0","0",0,28830,0,0,170,0,0.998962,0.993585,0.999194,0.998924,0.996381,829.99,17.35," 14;05.09",1473692,1389880," 100%"
"V2.130","SIM_CRF01_AE_lowcov_nocont","replicate1",1290,8635,1327,219.1911,"smaltalign_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8635,"40.35",40.2,8605,8605,1,1,23330,14500,14500,118.34,122.55,112.38,121.83,477,500,98.57,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"767","302.15","8605","8605","8605","8605","1","1","SIM_CRF01_AE_lowcov_nocont_replicate1_smaltalign_genome",23330,14500,14500,27609,118.34,26218,112.38,1391,5.96,0,0,477,98.57,98.57,98.54,28830,122.55,28660,121.83,170,0.72,0,0,500,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","26","22","4","106",0,0,"0","0",0,27609,0,0,1391,0,0.991238,0.990725,0.947581,0.99852,0.968673,104.69,3.27," 0;55.15",1420384,201464," 195%"
"V2.230","SIM_CRF01_AE_lowcov_nocont","replicate1",1290,8635,1327,219.1911,"viralngs_genome",1,1,1,0,0,0,8608,8608,8608,0,0,0,1,8608,8608,8635,"40.25",40.2,8608,8608,1,1,23517,14500,14500,122.59,122.55,121.87,121.83,501,500,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",11.62,"255.58","81.32","8608","8608","8608","8608","1","1","SIM_CRF01_AE_lowcov_nocont_replicate1_viralngs_genome",23517,14500,14500,28830,122.59,28660,121.87,170,0.72,0,0,501,100,100,100,28830,122.55,28660,121.83,170,0.72,0,0,500,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","7","5","2","27",0,0,"0","0",1,28830,0,0,170,0,0.998617,0.993569,0.996774,0.998924,0.995169,86.47,5.41," 0;38.68",741536,236920," 237%"
"V2.330","SIM_CRF01_AE_lowcov_nocont","replicate1",1290,8635,1327,219.1911,"vpipe_genome",1,1,1,0,0,0,8620,8620,8620,0,0,0,1,8620,8620,8635,"40.59",40.2,8620,8620,1,1,23187,14500,14500,114.23,122.55,104.08,121.83,453,500,98.19,100,"0","0","0","0","0","0","0","0 + 0 part",0,"97.99","1.001",0,"1681.27","603.84","8446","8446","8446","8446","1","1","SIM_CRF01_AE_lowcov_nocont_replicate1_vpipe_genome",23187,14500,14500,26486,114.23,24134,104.08,2352,10.14,0,0,453,98.19,98.13,98.07,28830,122.55,28660,121.83,170,0.72,0,0,500,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142","51","43","8","177",0,0,"0","0",0,26486,0,0,2514,0,0.979594,0.962576,0.891935,0.994216,0.92591,1323.9,204.35," 9;27.18",1180172,13943752," 269%"
"V231","SIM_CRF01_AE_lowcov_nocont","replicate10",743,8641,1175,219.5794,"shiver_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8641,"40.67",40.72,8614,8614,1,1,23755,14500,14500,121.29,121.28,120.51,120.5,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.884","1",0,"290.56","81.36","8604","8604","8604","8604","1","1","SIM_CRF01_AE_lowcov_nocont_replicate10_shiver_genome",23755,14500,14500,28813,121.29,28626,120.51,187,0.79,0,0,500,100,100,100,28813,121.28,28626,120.5,187,0.79,0,0,499,100,99.85,99.85,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","7","6","1","24",0,0,"0","0",0,28813,0,0,187,0,0.997465,0.984,0.9964,0.997622,0.990161,854.61,17.12," 14;24.58",1346576,1605064," 100%"
"V2.131","SIM_CRF01_AE_lowcov_nocont","replicate10",743,8641,1175,219.5794,"smaltalign_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8641,"40.65",40.72,8611,8611,1,1,23492,14500,14500,117.55,121.28,111.66,120.5,477,499,98.66,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.884","1",0,"813.86","348.8","8601","8601","8601","8601","1","1","SIM_CRF01_AE_lowcov_nocont_replicate10_smaltalign_genome",23492,14500,14500,27615,117.55,26230,111.66,1385,5.9,0,0,477,98.66,98.66,98.66,28813,121.28,28626,120.5,187,0.79,0,0,499,100,99.85,99.85,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","30","27","3","107",0,0,"0","0",0,27615,0,0,1385,0,0.992512,0.97719,0.963996,0.996697,0.970548,99.29,2.98," 0;50.96",1420660,200544," 200%"
"V2.231","SIM_CRF01_AE_lowcov_nocont","replicate10",743,8641,1175,219.5794,"viralngs_genome",1,1,1,0,0,0,8608,8608,8608,0,0,0,1,8608,8608,8641,"40.62",40.72,8608,8608,1,1,23753,14500,14500,121.29,121.28,120.5,120.5,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.884","0.999",0,"779.25","93.04","8598","8598","8598","8598","1","1","SIM_CRF01_AE_lowcov_nocont_replicate10_viralngs_genome",23753,14500,14500,28811,121.29,28622,120.5,189,0.8,0,0,500,100,100,100,28813,121.28,28626,120.5,187,0.79,0,0,499,100,99.85,99.85,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","8","6","2","30",0,0,"0","0",0,28811,0,0,189,0,0.996889,0.983929,0.991899,0.997622,0.987898,83.92,5.41," 0;37.57",735888,230688," 237%"
"V2.331","SIM_CRF01_AE_lowcov_nocont","replicate10",743,8641,1175,219.5794,"vpipe_genome",1,1,1,0,0,0,8623,8623,8623,0,0,0,1,8623,8623,8641,"40.91",40.72,8623,8623,1,1,23407,14500,14500,115.03,121.28,106.63,120.5,460,499,98.55,100,"0","0","0","0","0","0","0","0 + 0 part",0,"97.945","1.001",0,"1361.59","556.48","8446","8446","8446","8446","1","1","SIM_CRF01_AE_lowcov_nocont_replicate10_vpipe_genome",23407,14500,14500,26925,115.03,24960,106.63,1965,8.39,0,0,460,98.55,98.55,98.55,28813,121.28,28626,120.5,187,0.79,0,0,499,100,99.85,99.85,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","47","41","6","163",0,0,"0","0",0,26925,0,0,2075,0,0.983986,0.953358,0.919892,0.993394,0.936326,1238.6,190.7," 8;53.48",1183412,13949136," 267%"
"V232","SIM_CRF01_AE_lowcov_nocont","replicate2",1452,8650,1291,376.0248,"shiver_genome",1,1,1,0,0,0,8629,8629,8629,0,0,0,1,8629,8629,8650,"40.5",40.39,8629,8629,1,1,24100,14500,14500,119.54,119.54,118.75,118.77,498,498,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1.001",0,"231.78","139.07","8629","8629","8629","8629","1","1","SIM_CRF01_AE_lowcov_nocont_replicate2_shiver_genome",24100,14500,14500,28809,119.54,28618,118.75,191,0.79,0,0,498,100,100,100,28813,119.54,28626,118.77,187,0.78,0,0,498,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","12","10","2","45",0,0,"0","0",0,28799,0,0,191,10,0.996897,0.982826,0.996044,0.997042,0.989391,835.36,19.18," 14;01.55",1350016,2009352," 101%"
"V2.132","SIM_CRF01_AE_lowcov_nocont","replicate2",1452,8650,1291,376.0248,"smaltalign_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8650,"40.52",40.39,8614,8614,1,1,23770,14500,14500,116.27,119.54,110.53,118.77,476,498,98.64,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.907","0.999",0,"1022.54","336.97","8606","8606","8606","8606","1","1","SIM_CRF01_AE_lowcov_nocont_replicate2_smaltalign_genome",23770,14500,14500,27637,116.27,26274,110.53,1363,5.73,0,0,476,98.64,98.58,98.58,28813,119.54,28626,118.77,187,0.78,0,0,498,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","29","25","4","108",0,0,"0","0",0,27627,0,0,1363,10,0.993679,0.987107,0.969146,0.997849,0.978044,109.93,3.08," 0;57.29",1420664,203136," 197%"
"V2.232","SIM_CRF01_AE_lowcov_nocont","replicate2",1452,8650,1291,376.0248,"viralngs_genome",1,1,1,0,0,0,8605,8605,8605,0,0,0,1,8605,8605,8650,"40.51",40.39,8605,8605,1,1,23823,14500,14500,117.6,119.54,113.51,118.77,484,498,98.43,100,"0","0","0","0","0","1","0","0 + 0 part",0,"98.271","0.999",1638.58,"3286.44","106.4","8459","8459","8459","8459","1","1","SIM_CRF01_AE_lowcov_nocont_replicate2_viralngs_genome",23823,14500,14500,28017,117.6,27042,113.51,975,4.09,0,0,484,98.43,98.43,98.43,28813,119.54,28626,118.77,187,0.78,0,0,498,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","278","9","7","2","36",0,0,"0","0",141,28004,0,0,983,13,0.994368,0.989525,0.971519,0.998252,0.980439,75.72,5.23," 0;35.06",707568,227544," 230%"
"V2.332","SIM_CRF01_AE_lowcov_nocont","replicate2",1452,8650,1291,376.0248,"vpipe_genome",1,1,1,0,0,0,8626,8626,8626,0,0,0,1,8626,8626,8650,"40.45",40.39,8626,8626,1,1,23595,14500,14500,112.65,119.54,103.34,118.77,454,498,98.59,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.063","1.001",0,"1690.51","803.88","8459","8459","8459","8459","1","1","SIM_CRF01_AE_lowcov_nocont_replicate2_vpipe_genome",23595,14500,14500,26580,112.65,24382,103.34,2198,9.32,0,0,454,98.59,98.39,98.39,28813,119.54,28626,118.77,187,0.78,0,0,498,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143","68","63","5","190",0,0,"0","0",0,26569,0,0,2420,11,0.984255,0.969975,0.920095,0.995159,0.944377,1327.7,207.77," 9;14.49",1183896,14099784," 276%"
"V233","SIM_CRF01_AE_lowcov_nocont","replicate3",1052,8644,1288,264.0687,"shiver_genome",1,1,1,0,0,0,8620,8620,8620,0,0,0,1,8620,8620,8644,"40.55",40.56,8620,8620,1,1,23703,14500,14500,121.52,121.46,120.69,120.63,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"34.8","81.21","8620","8620","8620","8620","1","1","SIM_CRF01_AE_lowcov_nocont_replicate3_shiver_genome",23703,14500,14500,28804,121.52,28608,120.69,196,0.83,0,0,500,100,100,100,28804,121.46,28608,120.63,196,0.83,0,0,499,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","6","1","24",0,0,"0","0",0,28804,0,0,196,0,0.998849,0.991504,1,0.99867,0.995734,662,14.76," 11;14.16",1346884,817328," 100%"
"V2.133","SIM_CRF01_AE_lowcov_nocont","replicate3",1052,8644,1288,264.0687,"smaltalign_genome",1,1,1,0,0,0,8617,8617,8617,0,0,0,1,8617,8617,8644,"40.63",40.56,8617,8617,1,1,23479,14500,14500,117.73,121.46,111.94,120.63,477,499,98.62,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"673.09","348.15","8617","8617","8617","8617","1","1","SIM_CRF01_AE_lowcov_nocont_replicate3_smaltalign_genome",23479,14500,14500,27641,117.73,26282,111.94,1359,5.79,0,0,477,98.62,98.58,98.58,28804,121.46,28608,120.63,196,0.83,0,0,499,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","30","27","3","107",0,0,"0","0",0,27641,0,0,1359,0,0.992402,0.990205,0.952871,0.998537,0.971179,103.22,3.12," 0;53.25",1420460,201472," 199%"
"V2.233","SIM_CRF01_AE_lowcov_nocont","replicate3",1052,8644,1288,264.0687,"viralngs_genome",1,1,1,0,0,0,8484,8484,8484,0,0,0,1,8484,8484,8644,"40.36",40.56,8484,8484,1,1,23670,14500,14500,120.73,121.46,118.94,120.63,503,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.457","1",0,"766.15","82.51","8484","8484","8484","8484","1","1","SIM_CRF01_AE_lowcov_nocont_replicate3_viralngs_genome",23670,14500,14500,28576,120.73,28152,118.94,424,1.79,0,0,503,100,100,100,28804,121.46,28608,120.63,196,0.83,0,0,499,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","7","5","2","27",0,0,"0","0",0,28576,0,0,424,0,0.99528,0.989565,0.97515,0.998404,0.982305,82.45,5.28," 0;37.82",736648,228520," 231%"
"V2.333","SIM_CRF01_AE_lowcov_nocont","replicate3",1052,8644,1288,264.0687,"vpipe_genome",1,1,1,0,0,0,8647,8647,8647,0,0,0,1,8647,8647,8644,"40.93",40.56,8647,8647,1,1,23438,14500,14500,116.61,121.46,109.7,120.63,467,499,98.66,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.016","1.003",0,"1321.38","519.11","8476","8476","8476","8476","1","1","SIM_CRF01_AE_lowcov_nocont_replicate3_vpipe_genome",23438,14500,14500,27332,116.61,25712,109.7,1620,6.91,0,0,467,98.66,98.54,98.54,28804,121.46,28608,120.63,196,0.83,0,0,499,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","44","37","7","147",0,0,"0","0",0,27332,0,0,1668,0,0.985033,0.968383,0.918595,0.995345,0.942832,1276.75,195.2," 9;06.33",1183140,13948408," 269%"
"V234","SIM_CRF01_AE_lowcov_nocont","replicate4",709,8653,1186,222.0857,"shiver_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8653,"40.71",40.68,8614,8614,1,1,23685,14500,14500,121.66,121.58,120.88,120.8,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"34.83","139.31","8614","8614","8614","8614","1","1","SIM_CRF01_AE_lowcov_nocont_replicate4_shiver_genome",23685,14500,14500,28815,121.66,28630,120.88,185,0.78,0,0,500,100,100,100,28815,121.58,28630,120.8,185,0.78,0,0,499,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","9","3","45",0,0,"0","0",0,28814,0,0,185,1,0.997241,0.983348,0.995563,0.99749,0.989418,823.02,17.84," 13;57.18",1346252,1563656," 100%"
"V2.134","SIM_CRF01_AE_lowcov_nocont","replicate4",709,8653,1186,222.0857,"smaltalign_genome",1,1,1,0,0,0,8611,8611,8611,0,0,0,1,8611,8611,8653,"40.74",40.68,8611,8611,1,1,23444,14500,14500,117.71,121.58,111.72,120.8,477,499,98.58,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",0,"592.27","394.84","8611","8611","8611","8611","1","1","SIM_CRF01_AE_lowcov_nocont_replicate4_smaltalign_genome",23444,14500,14500,27596,117.71,26192,111.72,1404,5.99,0,0,477,98.58,98.58,98.58,28815,121.58,28630,120.8,185,0.78,0,0,499,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","34","29","5","128",0,0,"0","0",0,27596,0,0,1404,0,0.993217,0.983696,0.96362,0.997623,0.973554,100.88,3.21," 0;52.32",1420532,200856," 198%"
"V2.234","SIM_CRF01_AE_lowcov_nocont","replicate4",709,8653,1186,222.0857,"viralngs_genome",1,1,1,0,0,0,8614,8614,8614,0,0,0,1,8614,8614,8653,"40.58",40.68,8614,8614,1,1,23683,14500,14500,121.64,121.58,120.84,120.8,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"100","1",23.22,"487.58","116.09","8614","8614","8614","8614","1","1","SIM_CRF01_AE_lowcov_nocont_replicate4_viralngs_genome",23683,14500,14500,28809,121.64,28618,120.84,191,0.81,0,0,500,100,100,100,28815,121.58,28630,120.8,185,0.78,0,0,499,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","10","7","3","39",0,0,"0","0",2,28809,0,0,191,0,0.997011,0.980786,0.996451,0.997094,0.988556,83.79,5.54," 0;38.46",737996,231112," 232%"
"V2.334","SIM_CRF01_AE_lowcov_nocont","replicate4",709,8653,1186,222.0857,"vpipe_genome",1,1,1,0,0,0,8632,8632,8632,0,0,0,1,8632,8632,8653,"40.88",40.68,8632,8632,1,1,23339,14500,14500,115.79,121.58,107.64,120.8,462,499,98.54,100,"0","0","0","0","0","0","0","0 + 0 part",0,"97.991","1.002",0,"1300.39","531.98","8459","8459","8459","8459","1","1","SIM_CRF01_AE_lowcov_nocont_replicate4_vpipe_genome",23339,14500,14500,27025,115.79,25122,107.64,1903,8.15,0,0,462,98.54,98.54,98.54,28815,121.58,28630,120.8,185,0.78,0,0,499,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","45","38","7","159",0,0,"0","0",0,27025,0,0,1975,0,0.984019,0.957407,0.91748,0.993924,0.937019,1238.1,190.41," 8;48.45",1185240,13949176," 270%"
"V235","SIM_CRF01_AE_lowcov_nocont","replicate5",1204,8641,1341,272.7297,"shiver_genome",1,1,1,0,0,0,8621,8621,8621,0,0,0,1,8621,8621,8641,"40.13",40.1,8621,8621,1,1,23758,14500,14500,121.31,121.28,120.56,120.53,500,499,100,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.988","1",0,"46.4","81.21","8620","8620","8620","8620","1","1","SIM_CRF01_AE_lowcov_nocont_replicate5_shiver_genome",23758,14500,14500,28821,121.31,28642,120.56,179,0.75,0,0,500,100,100,100,28821,121.28,28642,120.53,179,0.75,0,0,499,100,100,100,"shiver_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","7","0","19",0,0,"0","0",0,28821,0,0,179,0,0.998043,0.994123,0.991625,0.999066,0.992872,827.26,17," 13;55.72",1347508,1259944," 101%"
"V2.135","SIM_CRF01_AE_lowcov_nocont","replicate5",1204,8641,1341,272.7297,"smaltalign_genome",1,1,1,0,0,0,8620,8620,8620,0,0,0,1,8620,8620,8641,"40.15",40.1,8620,8620,1,1,23505,14500,14500,117.81,121.28,112.24,120.53,478,499,98.69,100,"0","0","0","0","0","0","0","0 + 0 part",0,"99.977","1",0,"638.2","255.28","8618","8618","8618","8618","1","1","SIM_CRF01_AE_lowcov_nocont_replicate5_smaltalign_genome",23505,14500,14500,27691,117.81,26382,112.24,1309,5.57,0,0,478,98.69,98.69,98.64,28821,121.28,28642,120.53,179,0.75,0,0,499,100,100,100,"smaltalign_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","22","19","3","88",0,0,"0","0",0,27691,0,0,1309,0,0.993669,0.994787,0.958961,0.999199,0.976546,105.27,3.23," 0;53.41",1420716,200768," 203%"
"V2.235","SIM_CRF01_AE_lowcov_nocont","replicate5",1204,8641,1341,272.7297,"viralngs_genome",1,1,1,0,0,0,8525,8525,8525,0,0,0,1,8525,8525,8641,"40.24",40.1,8525,8525,1,1,23573,14500,14500,117.31,121.28,111.6,120.53,483,499,98.16,100,"0","0","0","0","0","1","0","0 + 0 part",0,"97.634","1",1853.37,"344.46","47.51","8419","8419","8419","8419","1","1","SIM_CRF01_AE_lowcov_nocont_replicate5_viralngs_genome",23573,14500,14500,27654,117.31,26308,111.6,1346,5.71,0,0,483,98.16,98.16,98.16,28821,121.28,28642,120.53,179,0.75,0,0,499,100,100,100,"viralngs_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","29","4","4","0","12",0,0,"0","0",158,27654,0,0,1346,0,0.992402,0.998233,0.946399,0.999733,0.971625,84.77,5.47," 0;39.84",746608,230880," 226%"
"V2.335","SIM_CRF01_AE_lowcov_nocont","replicate5",1204,8641,1341,272.7297,"vpipe_genome",1,1,1,0,0,0,8629,8629,8629,0,0,0,1,8629,8629,8641,"40.5",40.1,8629,8629,1,1,23325,14500,14500,113.72,121.28,103.69,120.53,453,499,98.33,100,"0","0","0","0","0","0","0","0 + 0 part",0,"98.052","1.001",0,"1465.55","709.14","8461","8461","8461","8461","1","1","SIM_CRF01_AE_lowcov_nocont_replicate5_vpipe_genome",23325,14500,14500,26526,113.72,24186,103.69,2340,10.03,0,0,453,98.33,98.26,98.26,28821,121.28,28642,120.53,179,0.75,0,0,499,100,100,100,"vpipe_genome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124","60","49","11","205",0,0,"0","0",0,26526,0,0,2474,0,0.983884,0.968861,0.91206,0.995329,0.939603,1334.85,203.25," 9;15.95",1184516,13944960," 276%"
